game_id,season,team,venue,date,time,matchup,home_away
2023021010,20232024,NSH,Nationwide Arena,2024-03-09,12:30 PM,NSH@CBJ,away
2023021011,20232024,NJD,Prudential Center,2024-03-09,12:30 PM,CAR@NJD,home
2023021011,20232024,CAR,Prudential Center,2024-03-09,12:30 PM,CAR@NJD,away
2023021012,20232024,PIT,TD Garden,2024-03-09,03:00 PM,PIT@BOS,away
2023021012,20232024,BOS,TD Garden,2024-03-09,03:00 PM,PIT@BOS,home
2023021013,20232024,FLA,Amerant Bank Arena,2024-03-09,04:00 PM,CGY@FLA,home
2023021013,20232024,CGY,Amerant Bank Arena,2024-03-09,04:00 PM,CGY@FLA,away
2023021014,20232024,TOR,Centre Bell,2024-03-09,07:00 PM,TOR@MTL,away
2023021014,20232024,MTL,Centre Bell,2024-03-09,07:00 PM,TOR@MTL,home
2023021015,20232024,SJS,SAP Center at San Jose,2024-03-09,07:00 PM,OTT@SJS,home
2023021015,20232024,OTT,SAP Center at San Jose,2024-03-09,07:00 PM,OTT@SJS,away
2023021016,20232024,TBL,Amalie Arena,2024-03-09,07:00 PM,PHI@TBL,home
2023021016,20232024,PHI,Amalie Arena,2024-03-09,07:00 PM,PHI@TBL,away
2023021017,20232024,CHI,Capital One Arena,2024-03-09,07:00 PM,CHI@WSH,away
2023021017,20232024,WSH,Capital One Arena,2024-03-09,07:00 PM,CHI@WSH,home
2023021018,20232024,NYR,Madison Square Garden,2024-03-09,07:30 PM,STL@NYR,home
2023021018,20232024,STL,Madison Square Garden,2024-03-09,07:30 PM,STL@NYR,away
2023021019,20232024,VAN,Rogers Arena,2024-03-09,10:00 PM,WPG@VAN,home
2023021019,20232024,WPG,Rogers Arena,2024-03-09,10:00 PM,WPG@VAN,away
2023021020,20232024,DET,T-Mobile Arena,2024-03-09,10:00 PM,DET@VGK,away
2023021020,20232024,VGK,T-Mobile Arena,2024-03-09,10:00 PM,DET@VGK,home
2023021021,20232024,DAL,Crypto.com Arena,2024-03-09,10:30 PM,DAL@LAK,away
2023021021,20232024,LAK,Crypto.com Arena,2024-03-09,10:30 PM,DAL@LAK,home
2023021022,20232024,EDM,PPG Paints Arena,2024-03-10,01:00 PM,EDM@PIT,away
2023021022,20232024,PIT,PPG Paints Arena,2024-03-10,01:00 PM,EDM@PIT,home
2023021023,20232024,NSH,Xcel Energy Center,2024-03-10,03:30 PM,NSH@MIN,away
2023021023,20232024,MIN,Xcel Energy Center,2024-03-10,03:30 PM,NSH@MIN,home
2023021024,20232024,CGY,PNC Arena,2024-03-10,05:00 PM,CGY@CAR,away
2023021024,20232024,CAR,PNC Arena,2024-03-10,05:00 PM,CGY@CAR,home
2023021025,20232024,ARI,United Center,2024-03-10,06:00 PM,ARI@CHI,away
2023021025,20232024,CHI,United Center,2024-03-10,06:00 PM,ARI@CHI,home
2023021026,20232024,ANA,Honda Center,2024-03-10,08:00 PM,NYI@ANA,home
2023021026,20232024,NYI,Honda Center,2024-03-10,08:00 PM,NYI@ANA,away
2023021027,20232024,BOS,TD Garden,2024-03-11,07:00 PM,STL@BOS,home
2023021027,20232024,STL,TD Garden,2024-03-11,07:00 PM,STL@BOS,away
2023021028,20232024,NYR,Madison Square Garden,2024-03-11,07:00 PM,NJD@NYR,home
2023021028,20232024,NJD,Madison Square Garden,2024-03-11,07:00 PM,NJD@NYR,away
2023021029,20232024,WSH,Canada Life Centre,2024-03-11,07:30 PM,WSH@WPG,away
2023021029,20232024,WPG,Canada Life Centre,2024-03-11,07:30 PM,WSH@WPG,home
2023021030,20232024,NYI,Crypto.com Arena,2024-03-11,10:30 PM,NYI@LAK,away
2023021030,20232024,LAK,Crypto.com Arena,2024-03-11,10:30 PM,NYI@LAK,home
2023021031,20232024,DET,KeyBank Center,2024-03-12,07:00 PM,DET@BUF,away
2023021031,20232024,BUF,KeyBank Center,2024-03-12,07:00 PM,DET@BUF,home
2023021032,20232024,NYR,PNC Arena,2024-03-12,07:00 PM,NYR@CAR,away
2023021032,20232024,CAR,PNC Arena,2024-03-12,07:00 PM,NYR@CAR,home
2023021033,20232024,MTL,Centre Bell,2024-03-12,07:00 PM,CBJ@MTL,home
2023021033,20232024,CBJ,Centre Bell,2024-03-12,07:00 PM,CBJ@MTL,away
2023021034,20232024,PIT,Canadian Tire Centre,2024-03-12,07:00 PM,PIT@OTT,away
2023021034,20232024,OTT,Canadian Tire Centre,2024-03-12,07:00 PM,PIT@OTT,home
2023021035,20232024,SJS,Wells Fargo Center,2024-03-12,07:00 PM,SJS@PHI,away
2023021035,20232024,PHI,Wells Fargo Center,2024-03-12,07:00 PM,SJS@PHI,home
2023021036,20232024,FLA,American Airlines Center,2024-03-12,08:00 PM,FLA@DAL,away
2023021036,20232024,DAL,American Airlines Center,2024-03-12,08:00 PM,FLA@DAL,home
2023021037,20232024,MIN,Xcel Energy Center,2024-03-12,08:00 PM,ARI@MIN,home
2023021037,20232024,ARI,Xcel Energy Center,2024-03-12,08:00 PM,ARI@MIN,away
2023021038,20232024,ANA,United Center,2024-03-12,08:30 PM,ANA@CHI,away
2023021038,20232024,CHI,United Center,2024-03-12,08:30 PM,ANA@CHI,home
2023021039,20232024,COL,Scotiabank Saddledome,2024-03-12,09:00 PM,COL@CGY,away
2023021039,20232024,CGY,Scotiabank Saddledome,2024-03-12,09:00 PM,COL@CGY,home
2023021040,20232024,SEA,Climate Pledge Arena,2024-03-12,10:00 PM,VGK@SEA,home
2023021040,20232024,VGK,Climate Pledge Arena,2024-03-12,10:00 PM,VGK@SEA,away
2023021041,20232024,LAK,Enterprise Center,2024-03-13,07:30 PM,LAK@STL,away
2023021041,20232024,STL,Enterprise Center,2024-03-13,07:30 PM,LAK@STL,home
2023021042,20232024,NSH,Canada Life Centre,2024-03-13,07:30 PM,NSH@WPG,away
2023021042,20232024,WPG,Canada Life Centre,2024-03-13,07:30 PM,NSH@WPG,home
2023021043,20232024,WSH,Rogers Place,2024-03-13,10:00 PM,WSH@EDM,away
2023021043,20232024,EDM,Rogers Place,2024-03-13,10:00 PM,WSH@EDM,home
2023021044,20232024,COL,Rogers Arena,2024-03-13,10:30 PM,COL@VAN,away
2023021044,20232024,VAN,Rogers Arena,2024-03-13,10:30 PM,COL@VAN,home
2023021045,20232024,NYI,KeyBank Center,2024-03-14,07:00 PM,NYI@BUF,away
2023021045,20232024,BUF,KeyBank Center,2024-03-14,07:00 PM,NYI@BUF,home
2023021046,20232024,FLA,PNC Arena,2024-03-14,07:00 PM,FLA@CAR,away
2023021046,20232024,CAR,PNC Arena,2024-03-14,07:00 PM,FLA@CAR,home
2023021047,20232024,CBJ,Nationwide Arena,2024-03-14,07:00 PM,OTT@CBJ,home
2023021047,20232024,OTT,Nationwide Arena,2024-03-14,07:00 PM,OTT@CBJ,away
2023021048,20232024,ARI,Little Caesars Arena,2024-03-14,07:00 PM,ARI@DET,away
2023021048,20232024,DET,Little Caesars Arena,2024-03-14,07:00 PM,ARI@DET,home
2023021049,20232024,MTL,Centre Bell,2024-03-14,07:00 PM,BOS@MTL,home
2023021049,20232024,BOS,Centre Bell,2024-03-14,07:00 PM,BOS@MTL,away
2023021050,20232024,TOR,Wells Fargo Center,2024-03-14,07:30 PM,TOR@PHI,away
2023021050,20232024,PHI,Wells Fargo Center,2024-03-14,07:30 PM,TOR@PHI,home
2023021051,20232024,SJS,PPG Paints Arena,2024-03-14,07:00 PM,SJS@PIT,away
2023021051,20232024,PIT,PPG Paints Arena,2024-03-14,07:00 PM,SJS@PIT,home
2023021052,20232024,TBL,Amalie Arena,2024-03-14,07:00 PM,NYR@TBL,home
2023021052,20232024,NYR,Amalie Arena,2024-03-14,07:00 PM,NYR@TBL,away
2023021053,20232024,DAL,American Airlines Center,2024-03-14,08:00 PM,NJD@DAL,home
2023021053,20232024,NJD,American Airlines Center,2024-03-14,08:00 PM,NJD@DAL,away
2023021054,20232024,MIN,Xcel Energy Center,2024-03-14,08:00 PM,ANA@MIN,home
2023021054,20232024,ANA,Xcel Energy Center,2024-03-14,08:00 PM,ANA@MIN,away
2023021055,20232024,VGK,Scotiabank Saddledome,2024-03-14,09:00 PM,VGK@CGY,away
2023021055,20232024,CGY,Scotiabank Saddledome,2024-03-14,09:00 PM,VGK@CGY,home
2023021056,20232024,SEA,Climate Pledge Arena,2024-03-14,10:00 PM,WSH@SEA,home
2023021056,20232024,WSH,Climate Pledge Arena,2024-03-14,10:00 PM,WSH@SEA,away
2023021057,20232024,WPG,Canada Life Centre,2024-03-15,08:00 PM,ANA@WPG,home
2023021057,20232024,ANA,Canada Life Centre,2024-03-15,08:00 PM,ANA@WPG,away
2023021058,20232024,LAK,United Center,2024-03-15,08:30 PM,LAK@CHI,away
2023021058,20232024,CHI,United Center,2024-03-15,08:30 PM,LAK@CHI,home
2023021059,20232024,DET,Little Caesars Arena,2024-03-16,12:30 PM,BUF@DET,home
2023021059,20232024,BUF,Little Caesars Arena,2024-03-16,12:30 PM,BUF@DET,away
2023021060,20232024,OTT,UBS Arena,2024-03-16,12:30 PM,OTT@NYI,away
2023021060,20232024,NYI,UBS Arena,2024-03-16,12:30 PM,OTT@NYI,home
2023021061,20232024,PIT,PPG Paints Arena,2024-03-16,03:00 PM,NYR@PIT,home
2023021061,20232024,NYR,PPG Paints Arena,2024-03-16,03:00 PM,NYR@PIT,away
2023021062,20232024,NJD,Mullett Arena,2024-03-16,05:00 PM,NJD@ARI,away
2023021062,20232024,ARI,Mullett Arena,2024-03-16,05:00 PM,NJD@ARI,home
2023021063,20232024,FLA,Amerant Bank Arena,2024-03-16,06:00 PM,TBL@FLA,home
2023021063,20232024,TBL,Amerant Bank Arena,2024-03-16,06:00 PM,TBL@FLA,away
2023021064,20232024,BOS,TD Garden,2024-03-16,07:00 PM,PHI@BOS,home
2023021064,20232024,PHI,TD Garden,2024-03-16,07:00 PM,PHI@BOS,away
2023021065,20232024,CBJ,Nationwide Arena,2024-03-16,07:00 PM,SJS@CBJ,home
2023021065,20232024,SJS,Nationwide Arena,2024-03-16,07:00 PM,SJS@CBJ,away
2023021066,20232024,CGY,Scotiabank Saddledome,2024-03-16,07:00 PM,MTL@CGY,home
2023021066,20232024,MTL,Scotiabank Saddledome,2024-03-16,07:00 PM,MTL@CGY,away
2023021067,20232024,TOR,Scotiabank Arena,2024-03-16,07:00 PM,CAR@TOR,home
2023021067,20232024,CAR,Scotiabank Arena,2024-03-16,07:00 PM,CAR@TOR,away
2023021068,20232024,LAK,American Airlines Center,2024-03-16,08:00 PM,LAK@DAL,away
2023021068,20232024,DAL,American Airlines Center,2024-03-16,08:00 PM,LAK@DAL,home
2023021069,20232024,STL,Enterprise Center,2024-03-16,08:00 PM,MIN@STL,home
2023021069,20232024,MIN,Enterprise Center,2024-03-16,08:00 PM,MIN@STL,away
2023021070,20232024,COL,Rogers Place,2024-03-16,10:00 PM,COL@EDM,away
2023021070,20232024,EDM,Rogers Place,2024-03-16,10:00 PM,COL@EDM,home
2023021071,20232024,SEA,Climate Pledge Arena,2024-03-16,10:00 PM,NSH@SEA,home
2023021071,20232024,NSH,Climate Pledge Arena,2024-03-16,10:00 PM,NSH@SEA,away
2023021072,20232024,WSH,Rogers Arena,2024-03-16,10:00 PM,WSH@VAN,away
2023021072,20232024,VAN,Rogers Arena,2024-03-16,10:00 PM,WSH@VAN,home
2023021073,20232024,NYI,Madison Square Garden,2024-03-17,01:00 PM,NYI@NYR,away
2023021073,20232024,NYR,Madison Square Garden,2024-03-17,01:00 PM,NYI@NYR,home
2023021074,20232024,NJD,T-Mobile Arena,2024-03-17,03:30 PM,NJD@VGK,away
2023021074,20232024,VGK,T-Mobile Arena,2024-03-17,03:30 PM,NJD@VGK,home
2023021075,20232024,CBJ,Nationwide Arena,2024-03-17,06:00 PM,WPG@CBJ,home
2023021075,20232024,WPG,Nationwide Arena,2024-03-17,06:00 PM,WPG@CBJ,away
2023021076,20232024,CHI,United Center,2024-03-17,06:00 PM,SJS@CHI,home
2023021076,20232024,SJS,United Center,2024-03-17,06:00 PM,SJS@CHI,away
2023021077,20232024,OTT,Canadian Tire Centre,2024-03-17,06:00 PM,CAR@OTT,home
2023021077,20232024,CAR,Canadian Tire Centre,2024-03-17,06:00 PM,CAR@OTT,away
2023021078,20232024,DET,PPG Paints Arena,2024-03-17,06:00 PM,DET@PIT,away
2023021078,20232024,PIT,PPG Paints Arena,2024-03-17,06:00 PM,DET@PIT,home
2023021079,20232024,STL,Enterprise Center,2024-03-17,07:00 PM,ANA@STL,home
2023021079,20232024,ANA,Enterprise Center,2024-03-17,07:00 PM,ANA@STL,away
2023021080,20232024,CGY,Scotiabank Saddledome,2024-03-18,08:30 PM,WSH@CGY,home
2023021080,20232024,WSH,Scotiabank Saddledome,2024-03-18,08:30 PM,WSH@CGY,away
2023021081,20232024,BUF,Climate Pledge Arena,2024-03-18,10:00 PM,BUF@SEA,away
2023021081,20232024,SEA,Climate Pledge Arena,2024-03-18,10:00 PM,BUF@SEA,home
2023021082,20232024,BOS,TD Garden,2024-03-19,07:00 PM,OTT@BOS,home
2023021082,20232024,OTT,TD Garden,2024-03-19,07:00 PM,OTT@BOS,away
2023021083,20232024,DET,Little Caesars Arena,2024-03-19,07:00 PM,CBJ@DET,home
2023021083,20232024,CBJ,Little Caesars Arena,2024-03-19,07:00 PM,CBJ@DET,away
2023021084,20232024,NJD,Prudential Center,2024-03-19,07:00 PM,PIT@NJD,home
2023021084,20232024,PIT,Prudential Center,2024-03-19,07:00 PM,PIT@NJD,away
2023021085,20232024,NYR,Madison Square Garden,2024-03-19,07:00 PM,WPG@NYR,home
2023021085,20232024,WPG,Madison Square Garden,2024-03-19,07:00 PM,WPG@NYR,away
2023021086,20232024,TOR,Wells Fargo Center,2024-03-19,07:00 PM,TOR@PHI,away
2023021086,20232024,PHI,Wells Fargo Center,2024-03-19,07:00 PM,TOR@PHI,home
2023021087,20232024,CAR,UBS Arena,2024-03-19,07:30 PM,CAR@NYI,away
2023021087,20232024,NYI,UBS Arena,2024-03-19,07:30 PM,CAR@NYI,home
2023021088,20232024,SJS,Bridgestone Arena,2024-03-19,08:00 PM,SJS@NSH,away
2023021088,20232024,NSH,Bridgestone Arena,2024-03-19,08:00 PM,SJS@NSH,home
2023021089,20232024,STL,Enterprise Center,2024-03-19,08:00 PM,COL@STL,home
2023021089,20232024,COL,Enterprise Center,2024-03-19,08:00 PM,COL@STL,away
2023021090,20232024,EDM,Rogers Place,2024-03-19,09:00 PM,MTL@EDM,home
2023021090,20232024,MTL,Rogers Place,2024-03-19,09:00 PM,MTL@EDM,away
2023021091,20232024,ANA,Honda Center,2024-03-19,10:00 PM,MIN@ANA,home
2023021091,20232024,MIN,Honda Center,2024-03-19,10:00 PM,MIN@ANA,away
2023021092,20232024,LAK,Crypto.com Arena,2024-03-19,10:00 PM,CHI@LAK,home
2023021092,20232024,CHI,Crypto.com Arena,2024-03-19,10:00 PM,CHI@LAK,away
2023021093,20232024,BUF,Rogers Arena,2024-03-19,10:00 PM,BUF@VAN,away
2023021093,20232024,VAN,Rogers Arena,2024-03-19,10:00 PM,BUF@VAN,home
2023021094,20232024,TBL,T-Mobile Arena,2024-03-19,10:00 PM,TBL@VGK,away
2023021094,20232024,VGK,T-Mobile Arena,2024-03-19,10:00 PM,TBL@VGK,home
2023021095,20232024,WSH,Capital One Arena,2024-03-20,07:30 PM,TOR@WSH,home
2023021095,20232024,TOR,Capital One Arena,2024-03-20,07:30 PM,TOR@WSH,away
2023021096,20232024,DAL,American Airlines Center,2024-03-20,08:00 PM,ARI@DAL,home
2023021096,20232024,ARI,American Airlines Center,2024-03-20,08:00 PM,ARI@DAL,away
2023021097,20232024,LAK,Crypto.com Arena,2024-03-20,10:00 PM,MIN@LAK,home
2023021097,20232024,MIN,Crypto.com Arena,2024-03-20,10:00 PM,MIN@LAK,away
2023021098,20232024,BOS,TD Garden,2024-03-21,07:00 PM,NYR@BOS,home
2023021098,20232024,NYR,TD Garden,2024-03-21,07:00 PM,NYR@BOS,away
2023021099,20232024,PHI,PNC Arena,2024-03-21,07:00 PM,PHI@CAR,away
2023021099,20232024,CAR,PNC Arena,2024-03-21,07:00 PM,PHI@CAR,home
2023021100,20232024,DET,Little Caesars Arena,2024-03-21,07:00 PM,NYI@DET,home
2023021100,20232024,NYI,Little Caesars Arena,2024-03-21,07:00 PM,NYI@DET,away
2023021101,20232024,NSH,Amerant Bank Arena,2024-03-21,07:30 PM,NSH@FLA,away
2023021101,20232024,FLA,Amerant Bank Arena,2024-03-21,07:30 PM,NSH@FLA,home
2023021102,20232024,WPG,Prudential Center,2024-03-21,07:00 PM,WPG@NJD,away
2023021102,20232024,NJD,Prudential Center,2024-03-21,07:00 PM,WPG@NJD,home
2023021103,20232024,STL,Canadian Tire Centre,2024-03-21,07:00 PM,STL@OTT,away
2023021103,20232024,OTT,Canadian Tire Centre,2024-03-21,07:00 PM,STL@OTT,home
2023021104,20232024,EDM,Rogers Place,2024-03-21,09:00 PM,BUF@EDM,home
2023021104,20232024,BUF,Rogers Place,2024-03-21,09:00 PM,BUF@EDM,away
2023021105,20232024,ANA,Honda Center,2024-03-21,10:00 PM,CHI@ANA,home
2023021105,20232024,CHI,Honda Center,2024-03-21,10:00 PM,CHI@ANA,away
2023021106,20232024,VAN,Rogers Arena,2024-03-21,10:00 PM,MTL@VAN,home
2023021106,20232024,MTL,Rogers Arena,2024-03-21,10:00 PM,MTL@VAN,away
2023021107,20232024,SEA,T-Mobile Arena,2024-03-21,10:30 PM,SEA@VGK,away
2023021107,20232024,VGK,T-Mobile Arena,2024-03-21,10:30 PM,SEA@VGK,home
2023021108,20232024,SJS,SAP Center at San Jose,2024-03-21,10:30 PM,TBL@SJS,home
2023021108,20232024,TBL,SAP Center at San Jose,2024-03-21,10:30 PM,TBL@SJS,away
2023021109,20232024,CAR,Capital One Arena,2024-03-22,07:00 PM,CAR@WSH,away
2023021109,20232024,WSH,Capital One Arena,2024-03-22,07:00 PM,CAR@WSH,home
2023021110,20232024,PIT,American Airlines Center,2024-03-22,08:00 PM,PIT@DAL,away
2023021110,20232024,DAL,American Airlines Center,2024-03-22,08:00 PM,PIT@DAL,home
2023021111,20232024,COL,Ball Arena,2024-03-22,09:00 PM,CBJ@COL,home
2023021111,20232024,CBJ,Ball Arena,2024-03-22,09:00 PM,CBJ@COL,away
2023021112,20232024,SEA,Mullett Arena,2024-03-22,10:00 PM,SEA@ARI,away
2023021112,20232024,ARI,Mullett Arena,2024-03-22,10:00 PM,SEA@ARI,home
2023021113,20232024,WPG,UBS Arena,2024-03-23,01:00 PM,WPG@NYI,away
2023021113,20232024,NYI,UBS Arena,2024-03-23,01:00 PM,WPG@NYI,home
2023021114,20232024,BOS,Wells Fargo Center,2024-03-23,01:00 PM,BOS@PHI,away
2023021114,20232024,PHI,Wells Fargo Center,2024-03-23,01:00 PM,BOS@PHI,home
2023021115,20232024,STL,Xcel Energy Center,2024-03-23,02:00 PM,STL@MIN,away
2023021115,20232024,MIN,Xcel Energy Center,2024-03-23,02:00 PM,STL@MIN,home
2023021116,20232024,DET,Bridgestone Arena,2024-03-23,05:00 PM,DET@NSH,away
2023021116,20232024,NSH,Bridgestone Arena,2024-03-23,05:00 PM,DET@NSH,home
2023021117,20232024,NJD,Prudential Center,2024-03-23,07:00 PM,OTT@NJD,home
2023021117,20232024,OTT,Prudential Center,2024-03-23,07:00 PM,OTT@NJD,away
2023021118,20232024,TOR,Scotiabank Arena,2024-03-23,07:00 PM,EDM@TOR,home
2023021118,20232024,EDM,Scotiabank Arena,2024-03-23,07:00 PM,EDM@TOR,away
2023021119,20232024,FLA,Madison Square Garden,2024-03-23,08:00 PM,FLA@NYR,away
2023021119,20232024,NYR,Madison Square Garden,2024-03-23,08:00 PM,FLA@NYR,home
2023021120,20232024,CGY,Rogers Arena,2024-03-23,10:00 PM,CGY@VAN,away
2023021120,20232024,VAN,Rogers Arena,2024-03-23,10:00 PM,CGY@VAN,home
2023021121,20232024,TBL,Crypto.com Arena,2024-03-23,10:30 PM,TBL@LAK,away
2023021121,20232024,LAK,Crypto.com Arena,2024-03-23,10:30 PM,TBL@LAK,home
2023021122,20232024,CHI,SAP Center at San Jose,2024-03-23,10:30 PM,CHI@SJS,away
2023021122,20232024,SJS,SAP Center at San Jose,2024-03-23,10:30 PM,CHI@SJS,home
2023021123,20232024,CBJ,T-Mobile Arena,2024-03-23,10:30 PM,CBJ@VGK,away
2023021123,20232024,VGK,T-Mobile Arena,2024-03-23,10:30 PM,CBJ@VGK,home
2023021124,20232024,WSH,Capital One Arena,2024-03-24,12:30 PM,WPG@WSH,home
2023021124,20232024,WPG,Capital One Arena,2024-03-24,12:30 PM,WPG@WSH,away
2023021125,20232024,PIT,Ball Arena,2024-03-24,02:00 PM,PIT@COL,away
2023021125,20232024,COL,Ball Arena,2024-03-24,02:00 PM,PIT@COL,home
2023021126,20232024,NJD,UBS Arena,2024-03-24,05:00 PM,NJD@NYI,away
2023021126,20232024,NYI,UBS Arena,2024-03-24,05:00 PM,NJD@NYI,home
2023021127,20232024,CAR,PNC Arena,2024-03-24,06:00 PM,TOR@CAR,home
2023021127,20232024,TOR,PNC Arena,2024-03-24,06:00 PM,TOR@CAR,away
2023021128,20232024,OTT,Canadian Tire Centre,2024-03-24,06:00 PM,EDM@OTT,home
2023021128,20232024,EDM,Canadian Tire Centre,2024-03-24,06:00 PM,EDM@OTT,away
2023021129,20232024,PHI,Wells Fargo Center,2024-03-24,06:00 PM,FLA@PHI,home
2023021129,20232024,FLA,Wells Fargo Center,2024-03-24,06:00 PM,FLA@PHI,away
2023021130,20232024,ARI,Mullett Arena,2024-03-24,08:00 PM,DAL@ARI,home
2023021130,20232024,DAL,Mullett Arena,2024-03-24,08:00 PM,DAL@ARI,away
2023021131,20232024,TBL,Honda Center,2024-03-24,08:30 PM,TBL@ANA,away
2023021131,20232024,ANA,Honda Center,2024-03-24,08:30 PM,TBL@ANA,home
2023021132,20232024,BUF,Scotiabank Saddledome,2024-03-24,09:00 PM,BUF@CGY,away
2023021132,20232024,CGY,Scotiabank Saddledome,2024-03-24,09:00 PM,BUF@CGY,home
2023021133,20232024,MTL,Climate Pledge Arena,2024-03-24,09:00 PM,MTL@SEA,away
2023021133,20232024,SEA,Climate Pledge Arena,2024-03-24,09:00 PM,MTL@SEA,home
2023021134,20232024,VGK,Enterprise Center,2024-03-25,08:00 PM,VGK@STL,away
2023021134,20232024,STL,Enterprise Center,2024-03-25,08:00 PM,VGK@STL,home
2023021135,20232024,LAK,Rogers Arena,2024-03-25,09:00 PM,LAK@VAN,away
2023021135,20232024,VAN,Rogers Arena,2024-03-25,09:00 PM,LAK@VAN,home
2023021136,20232024,FLA,Amerant Bank Arena,2024-03-26,07:00 PM,BOS@FLA,home
2023021136,20232024,BOS,Amerant Bank Arena,2024-03-26,07:00 PM,BOS@FLA,away
2023021137,20232024,NYR,Madison Square Garden,2024-03-26,07:00 PM,PHI@NYR,home
2023021137,20232024,PHI,Madison Square Garden,2024-03-26,07:00 PM,PHI@NYR,away
2023021138,20232024,PIT,PPG Paints Arena,2024-03-26,07:00 PM,CAR@PIT,home
2023021138,20232024,CAR,PPG Paints Arena,2024-03-26,07:00 PM,CAR@PIT,away
2023021139,20232024,NJD,Scotiabank Arena,2024-03-26,07:30 PM,NJD@TOR,away
2023021139,20232024,TOR,Scotiabank Arena,2024-03-26,07:30 PM,NJD@TOR,home
2023021140,20232024,WSH,Capital One Arena,2024-03-26,07:00 PM,DET@WSH,home
2023021140,20232024,DET,Capital One Arena,2024-03-26,07:00 PM,DET@WSH,away
2023021141,20232024,NSH,Bridgestone Arena,2024-03-26,08:00 PM,VGK@NSH,home
2023021141,20232024,VGK,Bridgestone Arena,2024-03-26,08:00 PM,VGK@NSH,away
2023021142,20232024,WPG,Canada Life Centre,2024-03-26,08:00 PM,EDM@WPG,home
2023021142,20232024,EDM,Canada Life Centre,2024-03-26,08:00 PM,EDM@WPG,away
2023021143,20232024,CHI,United Center,2024-03-26,08:30 PM,CGY@CHI,home
2023021143,20232024,CGY,United Center,2024-03-26,08:30 PM,CGY@CHI,away
2023021144,20232024,COL,Ball Arena,2024-03-26,09:00 PM,MTL@COL,home
2023021144,20232024,MTL,Ball Arena,2024-03-26,09:00 PM,MTL@COL,away
2023021145,20232024,ARI,Mullett Arena,2024-03-26,10:00 PM,CBJ@ARI,home
2023021145,20232024,CBJ,Mullett Arena,2024-03-26,10:00 PM,CBJ@ARI,away
2023021146,20232024,ANA,Climate Pledge Arena,2024-03-26,10:00 PM,ANA@SEA,away
2023021146,20232024,SEA,Climate Pledge Arena,2024-03-26,10:00 PM,ANA@SEA,home
2023021147,20232024,SJS,SAP Center at San Jose,2024-03-26,10:30 PM,DAL@SJS,home
2023021147,20232024,DAL,SAP Center at San Jose,2024-03-26,10:30 PM,DAL@SJS,away
2023021148,20232024,BUF,KeyBank Center,2024-03-27,07:00 PM,OTT@BUF,home
2023021148,20232024,OTT,KeyBank Center,2024-03-27,07:00 PM,OTT@BUF,away
2023021149,20232024,TBL,Amalie Arena,2024-03-27,07:30 PM,BOS@TBL,home
2023021149,20232024,BOS,Amalie Arena,2024-03-27,07:30 PM,BOS@TBL,away
2023021150,20232024,DET,PNC Arena,2024-03-28,07:30 PM,DET@CAR,away
2023021150,20232024,CAR,PNC Arena,2024-03-28,07:30 PM,DET@CAR,home
2023021151,20232024,NYI,Amerant Bank Arena,2024-03-28,07:00 PM,NYI@FLA,away
2023021151,20232024,FLA,Amerant Bank Arena,2024-03-28,07:00 PM,NYI@FLA,home
2023021152,20232024,PHI,Centre Bell,2024-03-28,07:00 PM,PHI@MTL,away
2023021152,20232024,MTL,Centre Bell,2024-03-28,07:00 PM,PHI@MTL,home
2023021153,20232024,CHI,Canadian Tire Centre,2024-03-28,07:00 PM,CHI@OTT,away
2023021153,20232024,OTT,Canadian Tire Centre,2024-03-28,07:00 PM,CHI@OTT,home
2023021154,20232024,CBJ,PPG Paints Arena,2024-03-28,07:00 PM,CBJ@PIT,away
2023021154,20232024,PIT,PPG Paints Arena,2024-03-28,07:00 PM,CBJ@PIT,home
2023021155,20232024,TOR,Scotiabank Arena,2024-03-28,07:00 PM,WSH@TOR,home
2023021155,20232024,WSH,Scotiabank Arena,2024-03-28,07:00 PM,WSH@TOR,away
2023021156,20232024,SJS,Xcel Energy Center,2024-03-28,08:00 PM,SJS@MIN,away
2023021156,20232024,MIN,Xcel Energy Center,2024-03-28,08:00 PM,SJS@MIN,home
2023021157,20232024,STL,Enterprise Center,2024-03-28,08:00 PM,CGY@STL,home
2023021157,20232024,CGY,Enterprise Center,2024-03-28,08:00 PM,CGY@STL,away
2023021158,20232024,VGK,Canada Life Centre,2024-03-28,08:00 PM,VGK@WPG,away
2023021158,20232024,WPG,Canada Life Centre,2024-03-28,08:00 PM,VGK@WPG,home
2023021159,20232024,NYR,Ball Arena,2024-03-28,09:00 PM,NYR@COL,away
2023021159,20232024,COL,Ball Arena,2024-03-28,09:00 PM,NYR@COL,home
2023021160,20232024,EDM,Rogers Place,2024-03-28,09:00 PM,LAK@EDM,home
2023021160,20232024,LAK,Rogers Place,2024-03-28,09:00 PM,LAK@EDM,away
2023021161,20232024,NSH,Mullett Arena,2024-03-28,10:00 PM,NSH@ARI,away
2023021161,20232024,ARI,Mullett Arena,2024-03-28,10:00 PM,NSH@ARI,home
2023021162,20232024,ANA,Climate Pledge Arena,2024-03-28,10:00 PM,ANA@SEA,away
2023021162,20232024,SEA,Climate Pledge Arena,2024-03-28,10:00 PM,ANA@SEA,home
2023021163,20232024,VAN,Rogers Arena,2024-03-28,10:00 PM,DAL@VAN,home
2023021163,20232024,DAL,Rogers Arena,2024-03-28,10:00 PM,DAL@VAN,away
