season,game_id,team,opponent,home_away,results,game_end,final_G,final_GA,matchup,venue,date,time,pbp_rows,shifts_rows
20232024,2023020042,PHI,VAN,HOME,W,REG,2,0,VAN@PHI,Wells Fargo Center,2023-10-17 00:00:00,06:00 PM,291,N/A
20232024,2023020042,VAN,PHI,AWAY,L,REG,0,2,VAN@PHI,Wells Fargo Center,2023-10-17 00:00:00,06:00 PM,291,N/A
20232024,2023020043,NYI,ARI,HOME,W,REG,1,0,ARI@NYI,UBS Arena,2023-10-17 00:00:00,07:30 PM,295,N/A
20232024,2023020043,ARI,NYI,AWAY,L,REG,0,1,ARI@NYI,UBS Arena,2023-10-17 00:00:00,07:30 PM,295,N/A
20232024,2023020044,NSH,EDM,HOME,L,REG,1,6,EDM@NSH,Bridgestone Arena,2023-10-17 00:00:00,08:00 PM,354,N/A
20232024,2023020044,EDM,NSH,AWAY,W,REG,6,1,EDM@NSH,Bridgestone Arena,2023-10-17 00:00:00,08:00 PM,354,N/A
20232024,2023020045,WPG,LAK,HOME,L,REG,1,5,LAK@WPG,Canada Life Centre,2023-10-17 00:00:00,08:00 PM,296,N/A
20232024,2023020045,LAK,WPG,AWAY,W,REG,5,1,LAK@WPG,Canada Life Centre,2023-10-17 00:00:00,08:00 PM,296,N/A
20232024,2023020046,SEA,COL,HOME,L,REG,1,4,COL@SEA,Climate Pledge Arena,2023-10-17 00:00:00,10:00 PM,312,N/A
20232024,2023020046,COL,SEA,AWAY,W,REG,4,1,COL@SEA,Climate Pledge Arena,2023-10-17 00:00:00,10:00 PM,312,N/A
20232024,2023020047,SJS,CAR,HOME,L,REG,3,6,CAR@SJS,SAP Center at San Jose,2023-10-17 00:00:00,10:30 PM,312,N/A
20232024,2023020047,CAR,SJS,AWAY,W,REG,6,3,CAR@SJS,SAP Center at San Jose,2023-10-17 00:00:00,10:30 PM,312,N/A
20232024,2023020048,VGK,DAL,HOME,W,SO,3,2,DAL@VGK,T-Mobile Arena,2023-10-17 00:00:00,10:30 PM,371,N/A
20232024,2023020048,DAL,VGK,AWAY,SOL,SO,2,3,DAL@VGK,T-Mobile Arena,2023-10-17 00:00:00,10:30 PM,371,N/A
20232024,2023020049,OTT,WSH,HOME,W,REG,6,1,WSH@OTT,Canadian Tire Centre,2023-10-18 00:00:00,07:00 PM,284,N/A
20232024,2023020049,WSH,OTT,AWAY,L,REG,1,6,WSH@OTT,Canadian Tire Centre,2023-10-18 00:00:00,07:00 PM,284,N/A
20232024,2023020050,DET,PIT,HOME,W,REG,6,3,PIT@DET,Little Caesars Arena,2023-10-18 00:00:00,07:30 PM,293,N/A
20232024,2023020050,PIT,DET,AWAY,L,REG,3,6,PIT@DET,Little Caesars Arena,2023-10-18 00:00:00,07:30 PM,293,N/A
20232024,2023020051,BUF,CGY,HOME,L,REG,3,4,CGY@BUF,KeyBank Center,2023-10-19 00:00:00,07:00 PM,332,N/A
20232024,2023020051,CGY,BUF,AWAY,W,REG,4,3,CGY@BUF,KeyBank Center,2023-10-19 00:00:00,07:00 PM,332,N/A
20232024,2023020052,FLA,TOR,HOME,W,REG,3,1,TOR@FLA,Amerant Bank Arena,2023-10-19 00:00:00,07:00 PM,355,N/A
20232024,2023020052,TOR,FLA,AWAY,L,REG,1,3,TOR@FLA,Amerant Bank Arena,2023-10-19 00:00:00,07:00 PM,355,N/A
20232024,2023020053,NYR,NSH,HOME,L,REG,1,4,NSH@NYR,Madison Square Garden,2023-10-19 00:00:00,07:00 PM,292,N/A
20232024,2023020053,NSH,NYR,AWAY,W,REG,4,1,NSH@NYR,Madison Square Garden,2023-10-19 00:00:00,07:00 PM,292,N/A
20232024,2023020054,PHI,EDM,HOME,W,REG,4,1,EDM@PHI,Wells Fargo Center,2023-10-19 00:00:00,07:30 PM,291,N/A
20232024,2023020054,EDM,PHI,AWAY,L,REG,1,4,EDM@PHI,Wells Fargo Center,2023-10-19 00:00:00,07:30 PM,291,N/A
20232024,2023020055,TBL,VAN,HOME,W,REG,4,3,VAN@TBL,Amalie Arena,2023-10-19 00:00:00,07:00 PM,287,N/A
20232024,2023020055,VAN,TBL,AWAY,L,REG,3,4,VAN@TBL,Amalie Arena,2023-10-19 00:00:00,07:00 PM,287,N/A
20232024,2023020056,MIN,LAK,HOME,L,REG,3,7,LAK@MIN,Xcel Energy Center,2023-10-19 00:00:00,08:00 PM,312,N/A
20232024,2023020056,LAK,MIN,AWAY,W,REG,7,3,LAK@MIN,Xcel Energy Center,2023-10-19 00:00:00,08:00 PM,312,N/A
20232024,2023020057,STL,ARI,HOME,L,REG,2,6,ARI@STL,Enterprise Center,2023-10-19 00:00:00,08:00 PM,342,N/A
20232024,2023020057,ARI,STL,AWAY,W,REG,6,2,ARI@STL,Enterprise Center,2023-10-19 00:00:00,08:00 PM,342,N/A
20232024,2023020058,WPG,VGK,HOME,L,REG,3,5,VGK@WPG,Canada Life Centre,2023-10-19 00:00:00,08:00 PM,315,N/A
20232024,2023020058,VGK,WPG,AWAY,W,REG,5,3,VGK@WPG,Canada Life Centre,2023-10-19 00:00:00,08:00 PM,315,N/A
20232024,2023020059,ANA,DAL,HOME,L,REG,2,3,DAL@ANA,Honda Center,2023-10-19 00:00:00,10:00 PM,291,N/A
20232024,2023020059,DAL,ANA,AWAY,W,REG,3,2,DAL@ANA,Honda Center,2023-10-19 00:00:00,10:00 PM,291,N/A
20232024,2023020060,SEA,CAR,HOME,W,REG,7,4,CAR@SEA,Climate Pledge Arena,2023-10-19 00:00:00,10:00 PM,328,N/A
20232024,2023020060,CAR,SEA,AWAY,L,REG,4,7,CAR@SEA,Climate Pledge Arena,2023-10-19 00:00:00,10:00 PM,328,N/A
20232024,2023020061,COL,CHI,HOME,W,REG,4,0,CHI@COL,Ball Arena,2023-10-19 00:00:00,10:30 PM,263,N/A
20232024,2023020061,CHI,COL,AWAY,L,REG,0,4,CHI@COL,Ball Arena,2023-10-19 00:00:00,10:30 PM,263,N/A
20232024,2023020062,SJS,BOS,HOME,L,REG,1,3,BOS@SJS,SAP Center at San Jose,2023-10-19 00:00:00,10:30 PM,319,N/A
20232024,2023020062,BOS,SJS,AWAY,W,REG,3,1,BOS@SJS,SAP Center at San Jose,2023-10-19 00:00:00,10:30 PM,319,N/A
20232024,2023020063,CBJ,CGY,HOME,W,REG,3,1,CGY@CBJ,Nationwide Arena,2023-10-20 00:00:00,07:00 PM,303,N/A
20232024,2023020063,CGY,CBJ,AWAY,L,REG,1,3,CGY@CBJ,Nationwide Arena,2023-10-20 00:00:00,07:00 PM,303,N/A
20232024,2023020064,NYI,NJD,HOME,OTL,OT,4,5,NJD@NYI,UBS Arena,2023-10-20 00:00:00,07:30 PM,323,N/A
20232024,2023020064,NJD,NYI,AWAY,W,OT,5,4,NJD@NYI,UBS Arena,2023-10-20 00:00:00,07:30 PM,323,N/A
20232024,2023020065,OTT,DET,HOME,L,REG,2,5,DET@OTT,Canadian Tire Centre,2023-10-21 00:00:00,01:00 PM,321,N/A
20232024,2023020065,DET,OTT,AWAY,W,REG,5,2,DET@OTT,Canadian Tire Centre,2023-10-21 00:00:00,01:00 PM,321,N/A
20232024,2023020066,ARI,ANA,HOME,W,REG,2,1,ANA@ARI,Mullett Arena,2023-10-21 00:00:00,04:00 PM,311,N/A
20232024,2023020066,ANA,ARI,AWAY,L,REG,1,2,ANA@ARI,Mullett Arena,2023-10-21 00:00:00,04:00 PM,311,N/A
20232024,2023020067,BUF,NYI,HOME,W,REG,3,1,NYI@BUF,KeyBank Center,2023-10-21 00:00:00,07:00 PM,333,N/A
20232024,2023020067,NYI,BUF,AWAY,L,REG,1,3,NYI@BUF,KeyBank Center,2023-10-21 00:00:00,07:00 PM,333,N/A
20232024,2023020068,FLA,VAN,HOME,L,REG,3,5,VAN@FLA,Amerant Bank Arena,2023-10-21 00:00:00,07:00 PM,326,N/A
20232024,2023020068,VAN,FLA,AWAY,W,REG,5,3,VAN@FLA,Amerant Bank Arena,2023-10-21 00:00:00,07:00 PM,326,N/A
20232024,2023020069,MTL,WSH,HOME,W,OT,3,2,WSH@MTL,Centre Bell,2023-10-21 00:00:00,07:00 PM,330,N/A
20232024,2023020069,WSH,MTL,AWAY,OTL,OT,2,3,WSH@MTL,Centre Bell,2023-10-21 00:00:00,07:00 PM,330,N/A
20232024,2023020070,TBL,TOR,HOME,OTL,OT,3,4,TOR@TBL,Amalie Arena,2023-10-21 00:00:00,07:00 PM,322,N/A
20232024,2023020070,TOR,TBL,AWAY,W,OT,4,3,TOR@TBL,Amalie Arena,2023-10-21 00:00:00,07:00 PM,322,N/A
20232024,2023020071,CHI,VGK,HOME,L,REG,3,5,VGK@CHI,United Center,2023-10-21 00:00:00,08:00 PM,314,N/A
20232024,2023020071,VGK,CHI,AWAY,W,REG,5,3,VGK@CHI,United Center,2023-10-21 00:00:00,08:00 PM,314,N/A
20232024,2023020072,DAL,PHI,HOME,W,OT,5,4,PHI@DAL,American Airlines Center,2023-10-21 00:00:00,08:00 PM,344,N/A
20232024,2023020072,PHI,DAL,AWAY,OTL,OT,4,5,PHI@DAL,American Airlines Center,2023-10-21 00:00:00,08:00 PM,344,N/A
20232024,2023020073,MIN,CBJ,HOME,OTL,OT,4,5,CBJ@MIN,Xcel Energy Center,2023-10-21 00:00:00,08:00 PM,330,N/A
20232024,2023020073,CBJ,MIN,AWAY,W,OT,5,4,CBJ@MIN,Xcel Energy Center,2023-10-21 00:00:00,08:00 PM,330,N/A
20232024,2023020074,NSH,SJS,HOME,W,REG,5,1,SJS@NSH,Bridgestone Arena,2023-10-21 00:00:00,08:00 PM,314,N/A
20232024,2023020074,SJS,NSH,AWAY,L,REG,1,5,SJS@NSH,Bridgestone Arena,2023-10-21 00:00:00,08:00 PM,314,N/A
20232024,2023020075,STL,PIT,HOME,W,REG,4,2,PIT@STL,Enterprise Center,2023-10-21 00:00:00,08:00 PM,291,N/A
20232024,2023020075,PIT,STL,AWAY,L,REG,2,4,PIT@STL,Enterprise Center,2023-10-21 00:00:00,08:00 PM,291,N/A
20232024,2023020076,COL,CAR,HOME,W,REG,6,4,CAR@COL,Ball Arena,2023-10-21 00:00:00,09:00 PM,282,N/A
20232024,2023020076,CAR,COL,AWAY,L,REG,4,6,CAR@COL,Ball Arena,2023-10-21 00:00:00,09:00 PM,282,N/A
20232024,2023020077,EDM,WPG,HOME,OTL,OT,2,3,WPG@EDM,Rogers Place,2023-10-21 00:00:00,10:00 PM,344,N/A
20232024,2023020077,WPG,EDM,AWAY,W,OT,3,2,WPG@EDM,Rogers Place,2023-10-21 00:00:00,10:00 PM,344,N/A
20232024,2023020078,SEA,NYR,HOME,L,REG,1,4,NYR@SEA,Climate Pledge Arena,2023-10-21 00:00:00,10:00 PM,299,N/A
20232024,2023020078,NYR,SEA,AWAY,W,REG,4,1,NYR@SEA,Climate Pledge Arena,2023-10-21 00:00:00,10:00 PM,299,N/A
20232024,2023020079,LAK,BOS,HOME,L,REG,2,4,BOS@LAK,Crypto.com Arena,2023-10-21 00:00:00,10:30 PM,351,N/A
20232024,2023020079,BOS,LAK,AWAY,W,REG,4,2,BOS@LAK,Crypto.com Arena,2023-10-21 00:00:00,10:30 PM,351,N/A
20232024,2023020080,DET,CGY,HOME,W,REG,6,2,CGY@DET,Little Caesars Arena,2023-10-22 00:00:00,05:00 PM,273,N/A
20232024,2023020080,CGY,DET,AWAY,L,REG,2,6,CGY@DET,Little Caesars Arena,2023-10-22 00:00:00,05:00 PM,273,N/A
20232024,2023020081,ANA,BOS,HOME,L,REG,1,3,BOS@ANA,Honda Center,2023-10-22 00:00:00,08:30 PM,303,N/A
20232024,2023020081,BOS,ANA,AWAY,W,REG,3,1,BOS@ANA,Honda Center,2023-10-22 00:00:00,08:30 PM,303,N/A
20232024,2023020082,BUF,MTL,HOME,L,REG,1,3,MTL@BUF,KeyBank Center,2023-10-23 00:00:00,07:00 PM,319,N/A
20232024,2023020082,MTL,BUF,AWAY,W,REG,3,1,MTL@BUF,KeyBank Center,2023-10-23 00:00:00,07:00 PM,319,N/A
20232024,2023020083,WSH,TOR,HOME,L,REG,1,4,TOR@WSH,Capital One Arena,2023-10-24 00:00:00,06:00 PM,261,N/A
20232024,2023020083,TOR,WSH,AWAY,W,REG,4,1,TOR@WSH,Capital One Arena,2023-10-24 00:00:00,06:00 PM,261,N/A
20232024,2023020084,CBJ,ANA,HOME,OTL,OT,2,3,ANA@CBJ,Nationwide Arena,2023-10-24 00:00:00,08:30 PM,316,N/A
20232024,2023020084,ANA,CBJ,AWAY,W,OT,3,2,ANA@CBJ,Nationwide Arena,2023-10-24 00:00:00,08:30 PM,316,N/A
20232024,2023020085,OTT,BUF,HOME,L,REG,4,6,BUF@OTT,Canadian Tire Centre,2023-10-24 00:00:00,06:45 PM,324,N/A
20232024,2023020085,BUF,OTT,AWAY,W,REG,6,4,BUF@OTT,Canadian Tire Centre,2023-10-24 00:00:00,06:45 PM,324,N/A
20232024,2023020086,TBL,CAR,HOME,W,REG,3,0,CAR@TBL,Amalie Arena,2023-10-24 00:00:00,07:00 PM,266,N/A
20232024,2023020086,CAR,TBL,AWAY,L,REG,0,3,CAR@TBL,Amalie Arena,2023-10-24 00:00:00,07:00 PM,266,N/A
20232024,2023020087,MTL,NJD,HOME,L,REG,2,5,NJD@MTL,Centre Bell,2023-10-24 00:00:00,07:15 PM,334,N/A
20232024,2023020087,NJD,MTL,AWAY,W,REG,5,2,NJD@MTL,Centre Bell,2023-10-24 00:00:00,07:15 PM,334,N/A
20232024,2023020088,PIT,DAL,HOME,L,REG,1,4,DAL@PIT,PPG Paints Arena,2023-10-24 00:00:00,07:30 PM,326,N/A
20232024,2023020088,DAL,PIT,AWAY,W,REG,4,1,DAL@PIT,PPG Paints Arena,2023-10-24 00:00:00,07:30 PM,326,N/A
20232024,2023020089,FLA,SJS,HOME,W,REG,3,1,SJS@FLA,Amerant Bank Arena,2023-10-24 00:00:00,07:45 PM,306,N/A
20232024,2023020089,SJS,FLA,AWAY,L,REG,1,3,SJS@FLA,Amerant Bank Arena,2023-10-24 00:00:00,07:45 PM,306,N/A
20232024,2023020090,NYI,COL,HOME,L,REG,4,7,COL@NYI,UBS Arena,2023-10-24 00:00:00,08:00 PM,318,N/A
20232024,2023020090,COL,NYI,AWAY,W,REG,7,4,COL@NYI,UBS Arena,2023-10-24 00:00:00,08:00 PM,318,N/A
20232024,2023020091,DET,SEA,HOME,OTL,OT,4,5,SEA@DET,Little Caesars Arena,2023-10-24 00:00:00,08:15 PM,338,N/A
20232024,2023020091,SEA,DET,AWAY,W,OT,5,4,SEA@DET,Little Caesars Arena,2023-10-24 00:00:00,08:15 PM,338,N/A
20232024,2023020092,CHI,BOS,HOME,L,REG,0,3,BOS@CHI,United Center,2023-10-24 00:00:00,08:30 PM,307,N/A
20232024,2023020092,BOS,CHI,AWAY,W,REG,3,0,BOS@CHI,United Center,2023-10-24 00:00:00,08:30 PM,307,N/A
20232024,2023020093,WPG,STL,HOME,W,REG,4,2,STL@WPG,Canada Life Centre,2023-10-24 00:00:00,08:45 PM,272,N/A
20232024,2023020093,STL,WPG,AWAY,L,REG,2,4,STL@WPG,Canada Life Centre,2023-10-24 00:00:00,08:45 PM,272,N/A
20232024,2023020094,MIN,EDM,HOME,W,REG,7,4,EDM@MIN,Xcel Energy Center,2023-10-24 00:00:00,09:00 PM,304,N/A
20232024,2023020094,EDM,MIN,AWAY,L,REG,4,7,EDM@MIN,Xcel Energy Center,2023-10-24 00:00:00,09:00 PM,304,N/A
20232024,2023020095,NSH,VAN,HOME,L,REG,2,3,VAN@NSH,Bridgestone Arena,2023-10-24 00:00:00,09:15 PM,288,N/A
20232024,2023020095,VAN,NSH,AWAY,W,REG,3,2,VAN@NSH,Bridgestone Arena,2023-10-24 00:00:00,09:15 PM,288,N/A
20232024,2023020096,CGY,NYR,HOME,L,REG,1,3,NYR@CGY,Scotiabank Saddledome,2023-10-24 00:00:00,09:45 PM,256,N/A
20232024,2023020096,NYR,CGY,AWAY,W,REG,3,1,NYR@CGY,Scotiabank Saddledome,2023-10-24 00:00:00,09:45 PM,256,N/A
20232024,2023020097,LAK,ARI,HOME,W,REG,6,3,ARI@LAK,Crypto.com Arena,2023-10-24 00:00:00,10:30 PM,313,N/A
20232024,2023020097,ARI,LAK,AWAY,L,REG,3,6,ARI@LAK,Crypto.com Arena,2023-10-24 00:00:00,10:30 PM,313,N/A
20232024,2023020098,VGK,PHI,HOME,W,REG,3,2,PHI@VGK,T-Mobile Arena,2023-10-24 00:00:00,11:00 PM,323,N/A
20232024,2023020098,PHI,VGK,AWAY,L,REG,2,3,PHI@VGK,T-Mobile Arena,2023-10-24 00:00:00,11:00 PM,323,N/A
20232024,2023020099,NJD,WSH,HOME,L,REG,4,6,WSH@NJD,Prudential Center,2023-10-25 00:00:00,07:30 PM,299,N/A
20232024,2023020099,WSH,NJD,AWAY,W,REG,6,4,WSH@NJD,Prudential Center,2023-10-25 00:00:00,07:30 PM,299,N/A
20232024,2023020100,BOS,ANA,HOME,OTL,OT,3,4,ANA@BOS,TD Garden,2023-10-26 00:00:00,07:00 PM,331,N/A
20232024,2023020100,ANA,BOS,AWAY,W,OT,4,3,ANA@BOS,TD Garden,2023-10-26 00:00:00,07:00 PM,331,N/A
20232024,2023020101,CAR,SEA,HOME,W,OT,3,2,SEA@CAR,PNC Arena,2023-10-26 00:00:00,07:00 PM,353,N/A
20232024,2023020101,SEA,CAR,AWAY,OTL,OT,2,3,SEA@CAR,PNC Arena,2023-10-26 00:00:00,07:00 PM,353,N/A
20232024,2023020102,DET,WPG,HOME,L,REG,1,4,WPG@DET,Little Caesars Arena,2023-10-26 00:00:00,07:00 PM,296,N/A
20232024,2023020102,WPG,DET,AWAY,W,REG,4,1,WPG@DET,Little Caesars Arena,2023-10-26 00:00:00,07:00 PM,296,N/A
20232024,2023020103,MTL,CBJ,HOME,W,OT,4,3,CBJ@MTL,Centre Bell,2023-10-26 00:00:00,07:00 PM,339,N/A
20232024,2023020103,CBJ,MTL,AWAY,OTL,OT,3,4,CBJ@MTL,Centre Bell,2023-10-26 00:00:00,07:00 PM,339,N/A
20232024,2023020104,PHI,MIN,HOME,W,REG,6,2,MIN@PHI,Wells Fargo Center,2023-10-26 00:00:00,07:30 PM,294,N/A
20232024,2023020104,MIN,PHI,AWAY,L,REG,2,6,MIN@PHI,Wells Fargo Center,2023-10-26 00:00:00,07:30 PM,294,N/A
20232024,2023020105,PIT,COL,HOME,W,REG,4,0,COL@PIT,PPG Paints Arena,2023-10-26 00:00:00,07:00 PM,304,N/A
20232024,2023020105,COL,PIT,AWAY,L,REG,0,4,COL@PIT,PPG Paints Arena,2023-10-26 00:00:00,07:00 PM,304,N/A
20232024,2023020106,TBL,SJS,HOME,W,REG,6,0,SJS@TBL,Amalie Arena,2023-10-26 00:00:00,07:00 PM,297,N/A
20232024,2023020106,SJS,TBL,AWAY,L,REG,0,6,SJS@TBL,Amalie Arena,2023-10-26 00:00:00,07:00 PM,297,N/A
20232024,2023020107,NYI,OTT,HOME,W,REG,3,2,OTT@NYI,UBS Arena,2023-10-26 00:00:00,07:30 PM,368,N/A
20232024,2023020107,OTT,NYI,AWAY,L,REG,2,3,OTT@NYI,UBS Arena,2023-10-26 00:00:00,07:30 PM,368,N/A
20232024,2023020108,DAL,TOR,HOME,L,REG,1,4,TOR@DAL,American Airlines Center,2023-10-26 00:00:00,08:00 PM,306,N/A
20232024,2023020108,TOR,DAL,AWAY,W,REG,4,1,TOR@DAL,American Airlines Center,2023-10-26 00:00:00,08:00 PM,306,N/A
20232024,2023020109,CGY,STL,HOME,L,REG,0,3,STL@CGY,Scotiabank Saddledome,2023-10-26 00:00:00,09:00 PM,304,N/A
20232024,2023020109,STL,CGY,AWAY,W,REG,3,0,STL@CGY,Scotiabank Saddledome,2023-10-26 00:00:00,09:00 PM,304,N/A
20232024,2023020110,EDM,NYR,HOME,L,REG,0,3,NYR@EDM,Rogers Place,2023-10-26 00:00:00,09:00 PM,310,N/A
20232024,2023020110,NYR,EDM,AWAY,W,REG,3,0,NYR@EDM,Rogers Place,2023-10-26 00:00:00,09:00 PM,310,N/A
20232024,2023020111,VGK,CHI,HOME,OTL,OT,3,4,CHI@VGK,T-Mobile Arena,2023-10-27 00:00:00,06:00 PM,293,N/A
20232024,2023020111,CHI,VGK,AWAY,W,OT,4,3,CHI@VGK,T-Mobile Arena,2023-10-27 00:00:00,06:00 PM,293,N/A
20232024,2023020112,CAR,SJS,HOME,W,REG,3,0,SJS@CAR,PNC Arena,2023-10-27 00:00:00,07:00 PM,339,N/A
20232024,2023020112,SJS,CAR,AWAY,L,REG,0,3,SJS@CAR,PNC Arena,2023-10-27 00:00:00,07:00 PM,339,N/A
20232024,2023020113,NJD,BUF,HOME,W,REG,5,4,BUF@NJD,Prudential Center,2023-10-27 00:00:00,07:00 PM,285,N/A
20232024,2023020113,BUF,NJD,AWAY,L,REG,4,5,BUF@NJD,Prudential Center,2023-10-27 00:00:00,07:00 PM,285,N/A
20232024,2023020114,WSH,MIN,HOME,W,SO,3,2,MIN@WSH,Capital One Arena,2023-10-27 00:00:00,07:00 PM,333,N/A
20232024,2023020114,MIN,WSH,AWAY,SOL,SO,2,3,MIN@WSH,Capital One Arena,2023-10-27 00:00:00,07:00 PM,333,N/A
20232024,2023020115,ARI,LAK,HOME,L,REG,4,5,LAK@ARI,Mullett Arena,2023-10-27 00:00:00,10:00 PM,330,N/A
20232024,2023020115,LAK,ARI,AWAY,W,REG,5,4,LAK@ARI,Mullett Arena,2023-10-27 00:00:00,10:00 PM,330,N/A
20232024,2023020116,VAN,STL,HOME,W,REG,5,0,STL@VAN,Rogers Arena,2023-10-27 00:00:00,10:00 PM,279,N/A
20232024,2023020116,STL,VAN,AWAY,L,REG,0,5,STL@VAN,Rogers Arena,2023-10-27 00:00:00,10:00 PM,279,N/A
20232024,2023020117,PHI,ANA,HOME,L,REG,4,7,ANA@PHI,Wells Fargo Center,2023-10-28 00:00:00,01:00 PM,297,N/A
20232024,2023020117,ANA,PHI,AWAY,W,REG,7,4,ANA@PHI,Wells Fargo Center,2023-10-28 00:00:00,01:00 PM,297,N/A
20232024,2023020118,FLA,SEA,HOME,W,REG,3,2,SEA@FLA,Amerant Bank Arena,2023-10-28 00:00:00,06:00 PM,331,N/A
20232024,2023020118,SEA,FLA,AWAY,L,REG,2,3,SEA@FLA,Amerant Bank Arena,2023-10-28 00:00:00,06:00 PM,331,N/A
20232024,2023020119,BOS,DET,HOME,W,REG,4,1,DET@BOS,TD Garden,2023-10-28 00:00:00,07:00 PM,307,N/A
20232024,2023020119,DET,BOS,AWAY,L,REG,1,4,DET@BOS,TD Garden,2023-10-28 00:00:00,07:00 PM,307,N/A
20232024,2023020120,CBJ,NYI,HOME,L,REG,0,2,NYI@CBJ,Nationwide Arena,2023-10-28 00:00:00,07:00 PM,271,N/A
20232024,2023020120,NYI,CBJ,AWAY,W,REG,2,0,NYI@CBJ,Nationwide Arena,2023-10-28 00:00:00,07:00 PM,271,N/A
20232024,2023020121,MTL,WPG,HOME,W,SO,4,3,WPG@MTL,Centre Bell,2023-10-28 00:00:00,07:00 PM,323,N/A
20232024,2023020121,WPG,MTL,AWAY,SOL,SO,3,4,WPG@MTL,Centre Bell,2023-10-28 00:00:00,07:00 PM,323,N/A
20232024,2023020122,NSH,TOR,HOME,W,OT,3,2,TOR@NSH,Bridgestone Arena,2023-10-28 00:00:00,07:00 PM,333,N/A
20232024,2023020122,TOR,NSH,AWAY,OTL,OT,2,3,TOR@NSH,Bridgestone Arena,2023-10-28 00:00:00,07:00 PM,333,N/A
20232024,2023020123,PIT,OTT,HOME,L,REG,2,5,OTT@PIT,PPG Paints Arena,2023-10-28 00:00:00,07:00 PM,320,N/A
20232024,2023020123,OTT,PIT,AWAY,W,REG,5,2,OTT@PIT,PPG Paints Arena,2023-10-28 00:00:00,07:00 PM,320,N/A
20232024,2023020124,VAN,NYR,HOME,OTL,OT,3,4,NYR@VAN,Rogers Arena,2023-10-28 00:00:00,10:00 PM,300,N/A
20232024,2023020124,NYR,VAN,AWAY,W,OT,4,3,NYR@VAN,Rogers Arena,2023-10-28 00:00:00,10:00 PM,300,N/A
20232024,2023020125,LAK,VGK,HOME,SOL,SO,3,4,VGK@LAK,Crypto.com Arena,2023-10-28 00:00:00,10:30 PM,346,N/A
20232024,2023020125,VGK,LAK,AWAY,W,SO,4,3,VGK@LAK,Crypto.com Arena,2023-10-28 00:00:00,10:30 PM,346,N/A
20232024,2023020126,BUF,COL,HOME,W,REG,4,0,COL@BUF,KeyBank Center,2023-10-29 00:00:00,01:00 PM,292,N/A
20232024,2023020126,COL,BUF,AWAY,L,REG,0,4,COL@BUF,KeyBank Center,2023-10-29 00:00:00,01:00 PM,292,N/A
20232024,2023020127,NJD,MIN,HOME,W,REG,4,3,MIN@NJD,Prudential Center,2023-10-29 00:00:00,05:00 PM,272,N/A
20232024,2023020127,MIN,NJD,AWAY,L,REG,3,4,MIN@NJD,Prudential Center,2023-10-29 00:00:00,05:00 PM,272,N/A
20232024,2023020128,WSH,SJS,HOME,W,REG,3,1,SJS@WSH,Capital One Arena,2023-10-29 00:00:00,05:00 PM,348,N/A
20232024,2023020128,SJS,WSH,AWAY,L,REG,1,3,SJS@WSH,Capital One Arena,2023-10-29 00:00:00,05:00 PM,348,N/A
20232024,2023020129,EDM,CGY,HOME,W,REG,5,2,CGY@EDM,"Commonwealth Stadium, Edmonton",2023-10-29 00:00:00,07:00 PM,349,N/A
20232024,2023020129,CGY,EDM,AWAY,L,REG,2,5,CGY@EDM,"Commonwealth Stadium, Edmonton",2023-10-29 00:00:00,07:00 PM,349,N/A
20232024,2023020130,BOS,FLA,HOME,W,OT,3,2,FLA@BOS,TD Garden,2023-10-30 00:00:00,07:00 PM,330,N/A
20232024,2023020130,FLA,BOS,AWAY,OTL,OT,2,3,FLA@BOS,TD Garden,2023-10-30 00:00:00,07:00 PM,330,N/A
20232024,2023020131,PHI,CAR,HOME,L,REG,2,3,CAR@PHI,Wells Fargo Center,2023-10-30 00:00:00,07:00 PM,281,N/A
20232024,2023020131,CAR,PHI,AWAY,W,REG,3,2,CAR@PHI,Wells Fargo Center,2023-10-30 00:00:00,07:00 PM,281,N/A
20232024,2023020132,PIT,ANA,HOME,L,REG,3,4,ANA@PIT,PPG Paints Arena,2023-10-30 00:00:00,07:00 PM,315,N/A
20232024,2023020132,ANA,PIT,AWAY,W,REG,4,3,ANA@PIT,PPG Paints Arena,2023-10-30 00:00:00,07:00 PM,315,N/A
20232024,2023020133,TBL,SEA,HOME,OTL,OT,3,4,SEA@TBL,Amalie Arena,2023-10-30 00:00:00,07:00 PM,316,N/A
20232024,2023020133,SEA,TBL,AWAY,W,OT,4,3,SEA@TBL,Amalie Arena,2023-10-30 00:00:00,07:00 PM,316,N/A
20232024,2023020134,NYI,DET,HOME,OTL,OT,3,4,DET@NYI,UBS Arena,2023-10-30 00:00:00,07:30 PM,343,N/A
20232024,2023020134,DET,NYI,AWAY,W,OT,4,3,DET@NYI,UBS Arena,2023-10-30 00:00:00,07:30 PM,343,N/A
20232024,2023020135,WPG,NYR,HOME,OTL,OT,2,3,NYR@WPG,Canada Life Centre,2023-10-30 00:00:00,07:30 PM,315,N/A
20232024,2023020135,NYR,WPG,AWAY,W,OT,3,2,NYR@WPG,Canada Life Centre,2023-10-30 00:00:00,07:30 PM,315,N/A
20232024,2023020136,DAL,CBJ,HOME,W,REG,5,3,CBJ@DAL,American Airlines Center,2023-10-30 00:00:00,08:00 PM,304,N/A
20232024,2023020136,CBJ,DAL,AWAY,L,REG,3,5,CBJ@DAL,American Airlines Center,2023-10-30 00:00:00,08:00 PM,304,N/A
